date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,rr,nbjrr1,nbjrr5,nbjrr10,nbjbrou
2008-02-11,1692.016,102.246,241.6922,4.9318,1018.0,297.0,8930.0,17955.2667,27.933,7.833,1.667,0.833,0.0
2008-02-12,1987.798,130.946,239.5092,5.8471,2009.0,1856.0,12138.0,17126.9667,27.933,7.833,1.667,0.833,0.0
2008-02-13,1900.498,128.478,241.2031,5.5801,2530.0,3615.0,7568.0,17961.9667,27.933,7.833,1.667,0.833,0.0
2008-02-14,1604.622,113.646,240.7648,4.6838,1300.0,291.0,9299.0,15853.7,27.933,7.833,1.667,0.833,0.0
2008-02-15,2005.208,107.952,241.8906,5.7812,1109.0,1723.0,13417.0,17171.1333,27.933,7.833,1.667,0.833,0.0
2008-02-16,2346.948,138.994,241.0876,6.8939,1076.0,2360.0,11599.0,24080.8,27.933,7.833,1.667,0.833,0.0
2008-02-17,1933.368,120.076,242.4698,5.6544,3182.0,2257.0,6049.0,20734.8,27.933,7.833,1.667,0.833,0.0
2008-02-18,1514.404,101.972,242.0639,4.3762,0.0,251.0,10345.0,14644.0667,27.933,7.833,1.667,0.833,0.0
2008-02-19,2126.916,137.568,241.0101,6.2197,1881.0,4711.0,11200.0,17656.6,27.933,7.833,1.667,0.833,0.0
2008-02-20,2253.79,190.268,241.6697,6.6083,3655.0,5516.0,7704.0,20688.1667,27.933,7.833,1.667,0.833,0.0
2008-02-21,1633.85,112.274,240.7504,4.7885,0.0,307.0,8523.0,18400.8333,27.933,7.833,1.667,0.833,0.0
2008-02-22,1732.564,121.688,241.4358,5.0553,1167.0,1985.0,10101.0,15623.0667,27.933,7.833,1.667,0.833,0.0
2008-02-23,1836.474,132.504,239.6687,5.4112,1684.0,2250.0,10074.0,16599.9,27.933,7.833,1.667,0.833,0.0
2008-02-24,1263.008,107.332,240.3778,3.6389,754.0,332.0,11447.0,8517.1333,27.933,7.833,1.667,0.833,0.0
2008-02-25,504.488,91.72,239.776,1.4556,0.0,321.0,1856.0,6231.1333,27.933,7.833,1.667,0.833,0.0
2008-02-26,507.12,84.59,239.5333,1.459,0.0,295.0,2013.0,6144.0,27.933,7.833,1.667,0.833,0.0
2008-02-27,566.72,86.168,239.554,1.6342,0.0,326.0,2969.0,6150.3333,27.933,7.833,1.667,0.833,0.0
2008-02-28,509.184,83.248,239.8043,1.4669,0.0,281.0,2028.0,6177.4,27.933,7.833,1.667,0.833,0.0
2008-02-29,1333.348,88.948,238.0385,3.8726,0.0,3773.0,8062.0,10387.4667,27.933,7.833,1.667,0.833,0.0
2008-03-01,1141.876,105.158,239.4315,3.2776,0.0,1287.0,2724.0,15020.2667,84.383,18.333,6.833,1.333,0.0
2008-03-02,1162.226,144.71,239.7462,3.425,0.0,5244.0,2565.0,11561.4333,84.383,18.333,6.833,1.333,0.0
2008-03-03,1040.55,114.334,240.352,2.9775,0.0,2207.0,1755.0,13380.5,84.383,18.333,6.833,1.333,0.0
2008-03-04,1668.99,108.958,241.0264,4.8676,1249.0,2443.0,9415.0,14709.5,84.383,18.333,6.833,1.333,0.0
2008-03-05,2037.208,140.898,241.0652,5.9708,1145.0,9797.0,5529.0,17482.4667,84.383,18.333,6.833,1.333,0.0
2008-03-06,2503.208,106.184,240.4292,7.2146,1082.0,372.0,6965.0,33301.1333,84.383,18.333,6.833,1.333,0.0
2008-03-07,1862.956,129.392,240.8161,5.4417,1235.0,3471.0,9033.0,17310.2667,84.383,18.333,6.833,1.333,0.0
2008-03-08,2248.66,237.08,241.591,6.5883,6286.0,346.0,8435.0,22410.6667,84.383,18.333,6.833,1.333,0.0
2008-03-09,1560.458,135.574,240.7464,4.5911,2607.0,333.0,4155.0,18912.6333,84.383,18.333,6.833,1.333,0.0
2008-03-10,1618.686,127.124,241.7273,4.7125,2009.0,368.0,8660.0,15941.1,84.383,18.333,6.833,1.333,0.0
2008-03-11,2200.042,151.1,240.4242,6.4669,1271.0,3901.0,12936.0,18559.3667,84.383,18.333,6.833,1.333,0.0
2008-03-12,1774.232,138.194,241.0572,5.1722,1120.0,2374.0,11042.0,15034.5333,84.383,18.333,6.833,1.333,0.0
2008-03-13,1675.514,128.474,240.8026,4.9417,3263.0,3590.0,5464.0,15608.2333,84.383,18.333,6.833,1.333,0.0
2008-03-14,2210.22,159.748,240.6274,6.4462,980.0,3881.0,14476.0,17500.0,84.383,18.333,6.833,1.333,0.0
2008-03-15,1576.3,154.412,240.198,4.6507,2550.0,502.0,5910.0,17309.6667,84.383,18.333,6.833,1.333,0.0
2008-03-16,1801.96,173.652,241.2947,5.2983,2394.0,566.0,11286.0,15786.6667,84.383,18.333,6.833,1.333,0.0
2008-03-17,1706.918,175.274,240.8052,5.0069,236.0,6651.0,9346.0,12215.6333,84.383,18.333,6.833,1.333,0.0
2008-03-18,1917.566,147.44,241.929,5.5719,1156.0,4019.0,12544.0,14240.4333,84.383,18.333,6.833,1.333,0.0
2008-03-19,1308.448,142.498,242.4022,3.8256,2110.0,411.0,6154.0,13132.4667,84.383,18.333,6.833,1.333,0.0
2008-03-20,1253.274,120.854,241.7626,3.6596,1107.0,478.0,6670.0,12632.9,84.383,18.333,6.833,1.333,0.0
2008-03-21,2066.442,223.824,241.3699,6.0382,2171.0,4778.0,13275.0,14216.7,84.383,18.333,6.833,1.333,0.0
2008-03-22,2053.516,185.68,241.6122,6.0203,3322.0,588.0,12405.0,17910.2667,84.383,18.333,6.833,1.333,0.0
2008-03-23,2325.99,152.446,242.6526,6.7906,6279.0,2112.0,13878.0,16497.5,84.383,18.333,6.833,1.333,0.0
2008-03-24,1976.272,131.13,242.7058,5.7586,1131.0,5989.0,7026.0,18791.8667,84.383,18.333,6.833,1.333,0.0
2008-03-25,2015.856,127.832,242.1382,5.8706,2246.0,3677.0,13494.0,14180.6,84.383,18.333,6.833,1.333,0.0
2008-03-26,1633.472,133.598,242.8098,4.7631,2547.0,3831.0,7547.0,13299.5333,84.383,18.333,6.833,1.333,0.0
2008-03-27,1370.822,116.44,242.0955,3.9608,0.0,356.0,9022.0,13469.0333,84.383,18.333,6.833,1.333,0.0
2008-03-28,1885.424,137.64,242.3233,5.479,2325.0,3605.0,11581.0,13912.7333,84.383,18.333,6.833,1.333,0.0
2008-03-29,2471.15,175.068,241.2535,7.2093,5153.0,375.0,17240.0,18417.8333,84.383,18.333,6.833,1.333,0.0
2008-03-30,2146.392,175.97,241.1638,6.2775,5045.0,1315.0,9769.0,19644.2,84.383,18.333,6.833,1.333,0.0
2008-03-31,1377.57,130.86,242.727,4.006,1091.0,411.0,9387.0,12070.5,84.383,18.333,6.833,1.333,0.0
2008-04-01,2129.052,170.396,241.6158,6.2025,1079.0,6657.0,14515.0,13233.2,59.833,13.0,4.667,0.833,0.0
2008-04-02,1691.672,142.54,238.6672,5.0076,1106.0,3674.0,7989.0,15425.5333,59.833,13.0,4.667,0.833,0.0
2008-04-03,1128.756,121.236,240.6942,3.2808,0.0,422.0,6901.0,11489.6,59.833,13.0,4.667,0.833,0.0
2008-04-04,1631.918,125.306,241.3311,4.7264,2133.0,775.0,13246.0,11044.6333,59.833,13.0,4.667,0.833,0.0
2008-04-05,1970.762,203.684,240.558,5.7849,2929.0,874.0,13644.0,15399.0333,59.833,13.0,4.667,0.833,0.0
2008-04-06,1696.318,150.572,241.1496,4.9464,1124.0,2615.0,7552.0,16980.9667,59.833,13.0,4.667,0.833,0.0
2008-04-07,1538.838,141.28,243.2283,4.4842,2420.0,672.0,9466.0,13089.3,59.833,13.0,4.667,0.833,0.0
2008-04-08,2657.516,184.176,242.0666,7.6994,2752.0,10713.0,17519.0,13307.9333,59.833,13.0,4.667,0.833,0.0
2008-04-09,1218.852,132.864,242.3177,3.5229,0.0,376.0,9003.0,10935.2,59.833,13.0,4.667,0.833,0.0
2008-04-10,1477.746,163.68,241.949,4.3054,3261.0,457.0,6527.0,14384.1,59.833,13.0,4.667,0.833,0.0
2008-04-11,1877.664,143.89,240.7584,5.4526,1802.0,491.0,14522.0,14479.4,59.833,13.0,4.667,0.833,0.0
2008-04-12,2800.014,392.272,241.0632,8.2182,7076.0,2499.0,15225.0,21866.9,59.833,13.0,4.667,0.833,0.0
2008-04-13,2232.986,213.514,240.4233,6.5518,2554.0,5942.0,13007.0,15713.4333,59.833,13.0,4.667,0.833,0.0
2008-04-14,1589.582,154.958,242.3141,4.6043,0.0,425.0,11197.0,14871.0333,59.833,13.0,4.667,0.833,0.0
2008-04-15,1670.406,178.782,241.2387,4.9096,1174.0,3998.0,9874.0,12794.1,59.833,13.0,4.667,0.833,0.0
2008-04-16,1489.064,125.904,241.7444,4.3161,838.0,403.0,11322.0,12254.7333,59.833,13.0,4.667,0.833,0.0
2008-04-17,1395.862,145.878,241.4036,4.1043,1719.0,417.0,8638.0,12490.3667,59.833,13.0,4.667,0.833,0.0
2008-04-18,1862.39,184.646,240.6416,5.4576,2174.0,3832.0,10921.0,14112.8333,59.833,13.0,4.667,0.833,0.0
2008-04-19,2253.71,245.284,241.1432,6.6361,4319.0,2457.0,14722.0,16063.8333,59.833,13.0,4.667,0.833,0.0
2008-04-20,1791.418,227.854,241.4329,5.2606,1030.0,4544.0,10401.0,13881.9667,59.833,13.0,4.667,0.833,0.0
2008-04-21,1164.156,175.4,241.9925,3.4042,0.0,2673.0,6788.0,9941.6,59.833,13.0,4.667,0.833,0.0
2008-04-22,1627.676,193.15,240.9597,4.7725,971.0,5093.0,10603.0,10460.9333,59.833,13.0,4.667,0.833,0.0
2008-04-23,1357.328,189.502,241.5113,3.9675,1380.0,492.0,8406.0,12344.1333,59.833,13.0,4.667,0.833,0.0
2008-04-24,1043.772,171.924,240.6053,3.0581,1263.0,522.0,5296.0,10315.2,59.833,13.0,4.667,0.833,0.0
2008-04-25,1267.734,162.224,241.0072,3.7,824.0,2004.0,9400.0,8900.9,59.833,13.0,4.667,0.833,0.0
2008-04-26,903.166,168.696,240.7926,2.634,0.0,634.0,3586.0,10832.7667,59.833,13.0,4.667,0.833,0.0
2008-04-27,1008.24,198.118,240.9073,2.9638,693.0,588.0,5488.0,10035.0,59.833,13.0,4.667,0.833,0.0
2008-04-28,659.052,167.118,240.9785,1.9507,0.0,621.0,2786.0,7577.2,59.833,13.0,4.667,0.833,0.0
2008-04-29,1972.616,215.356,240.7069,5.7707,1402.0,5411.0,10481.0,15582.9333,59.833,13.0,4.667,0.833,0.0
2008-04-30,1101.726,171.556,241.4336,3.2186,1057.0,590.0,6653.0,10062.1,59.833,13.0,4.667,0.833,0.0
2008-05-01,576.014,150.696,241.4463,1.7024,0.0,530.0,2586.0,6484.2333,69.95,8.5,4.5,1.667,0.0
2008-05-02,1497.768,205.568,241.6489,4.3778,3114.0,584.0,8687.0,12577.8,69.95,8.5,4.5,1.667,0.0
2008-05-03,1289.6,202.004,240.8337,3.801,996.0,541.0,6535.0,13421.3333,69.95,8.5,4.5,1.667,0.0
2008-05-04,1470.97,209.422,241.3805,4.3625,2196.0,2872.0,5464.0,13984.1667,69.95,8.5,4.5,1.667,0.0
2008-05-05,1366.932,185.75,240.7369,3.9978,1008.0,378.0,10197.0,11199.2,69.95,8.5,4.5,1.667,0.0
2008-05-06,1789.98,199.596,240.2903,5.246,1354.0,5410.0,12200.0,10869.0,69.95,8.5,4.5,1.667,0.0
2008-05-07,1176.264,190.956,241.0813,3.4575,1030.0,423.0,6649.0,11502.4,69.95,8.5,4.5,1.667,0.0
2008-05-08,2116.698,253.244,239.8513,6.1785,3667.0,702.0,12717.0,18192.3,69.95,8.5,4.5,1.667,0.0
2008-05-09,1747.272,229.874,240.4712,5.1361,2229.0,423.0,11904.0,14565.2,69.95,8.5,4.5,1.667,0.0
2008-05-10,1909.128,289.814,240.0862,5.6364,6950.0,612.0,11714.0,12542.8,69.95,8.5,4.5,1.667,0.0
2008-05-11,1610.92,275.702,240.4856,4.8042,563.0,1340.0,6930.0,18015.6667,69.95,8.5,4.5,1.667,0.0
2008-05-12,1524.204,229.14,241.0416,4.5194,2082.0,1085.0,11959.0,10277.4,69.95,8.5,4.5,1.667,0.0
2008-05-13,1476.894,236.468,240.3741,4.3918,823.0,4089.0,8370.0,11332.9,69.95,8.5,4.5,1.667,0.0
2008-05-14,1584.262,277.374,240.7085,4.7133,2467.0,3436.0,9716.0,10785.3667,69.95,8.5,4.5,1.667,0.0
2008-05-15,1162.768,237.724,240.3504,3.5221,868.0,570.0,6820.0,11121.4667,69.95,8.5,4.5,1.667,0.0
2008-05-16,1651.126,235.398,239.6157,4.9246,2228.0,2569.0,8957.0,13764.7667,69.95,8.5,4.5,1.667,0.0
2008-05-17,1657.454,275.896,239.4729,4.9515,2158.0,935.0,12472.0,12059.2333,69.95,8.5,4.5,1.667,0.0
2008-05-18,1803.958,254.492,239.6827,5.4094,1775.0,5355.0,8626.0,14309.9667,69.95,8.5,4.5,1.667,0.0
2008-05-19,1030.262,175.736,240.4319,3.0694,1014.0,558.0,7503.0,8096.0333,69.95,8.5,4.5,1.667,0.0
2008-05-20,1581.334,184.082,241.0196,4.6822,1352.0,2431.0,11977.0,10595.5667,69.95,8.5,4.5,1.667,0.0
2008-05-21,1324.112,190.326,240.7605,3.9167,1989.0,474.0,9251.0,10354.5333,69.95,8.5,4.5,1.667,0.0
2008-05-22,976.868,169.816,239.5002,2.956,996.0,440.0,6475.0,8370.1333,69.95,8.5,4.5,1.667,0.0
2008-05-23,1484.916,178.958,239.4989,4.3586,0.0,1390.0,14734.0,8624.6,69.95,8.5,4.5,1.667,0.0
2008-05-24,1580.176,285.55,240.7249,4.669,1027.0,569.0,12833.0,11907.2667,69.95,8.5,4.5,1.667,0.0
2008-05-25,2048.504,290.416,239.9456,6.1365,4307.0,8811.0,6016.0,15007.7333,69.95,8.5,4.5,1.667,0.0
2008-05-26,1289.71,220.698,240.3637,3.9297,985.0,666.0,9284.0,10560.1667,69.95,8.5,4.5,1.667,0.0
2008-05-27,1708.7,207.466,239.3909,5.1074,0.0,5352.0,11478.0,11648.3333,69.95,8.5,4.5,1.667,0.0
2008-05-28,1114.372,235.644,241.3227,3.3506,3138.0,512.0,6709.0,8213.8667,69.95,8.5,4.5,1.667,0.0
2008-05-29,1135.076,186.832,237.6752,3.4757,1004.0,507.0,8703.0,8703.9333,69.95,8.5,4.5,1.667,0.0
2008-05-30,1397.244,182.218,240.5537,4.2029,0.0,3019.0,11298.0,8970.4,69.95,8.5,4.5,1.667,0.0
2008-05-31,1641.47,249.924,240.6542,4.9231,1764.0,2328.0,11858.0,11407.8333,69.95,8.5,4.5,1.667,0.0
2008-06-01,1848.876,225.34,240.6232,5.4232,1906.0,545.0,11307.0,17056.6,17.167,5.167,0.667,0.0,0.0
2008-06-02,1074.012,165.158,236.3699,3.2181,960.0,558.0,6341.0,10041.2,17.167,5.167,0.667,0.0,0.0
2008-06-03,1597.816,173.938,234.1522,4.8442,2897.0,2608.0,9265.0,11860.2667,17.167,5.167,0.667,0.0,0.0
2008-06-04,1588.912,152.404,234.7065,4.8278,1550.0,7682.0,6508.0,10741.8667,17.167,5.167,0.667,0.0,0.0
2008-06-05,1120.078,153.106,235.1638,3.3976,1747.0,506.0,8781.0,7633.9667,17.167,5.167,0.667,0.0,0.0
2008-06-06,1217.714,174.52,239.7169,3.6721,1009.0,506.0,7871.0,10909.2333,17.167,5.167,0.667,0.0,0.0
2008-06-07,1882.484,186.414,238.9844,5.5319,2379.0,2611.0,14593.0,11791.7333,17.167,5.167,0.667,0.0,0.0
2008-06-08,1542.322,188.384,239.9649,4.5961,2536.0,3161.0,9732.0,10276.3667,17.167,5.167,0.667,0.0,0.0
2008-06-09,1325.698,183.64,239.4347,4.0397,1967.0,2085.0,7921.0,10121.9667,17.167,5.167,0.667,0.0,0.0
2008-06-10,1067.09,216.018,239.978,3.2049,907.0,585.0,8992.0,7300.8333,17.167,5.167,0.667,0.0,0.0
2008-06-11,1123.206,214.372,240.1545,3.3885,977.0,842.0,7566.0,9335.1,17.167,5.167,0.667,0.0,0.0
2008-06-12,1259.332,189.292,239.69,3.7993,1951.0,567.0,7246.0,11224.8667,17.167,5.167,0.667,0.0,0.0
2008-06-13,1875.1,281.936,238.8885,5.6044,2809.0,7358.0,10531.0,10553.6667,17.167,5.167,0.667,0.0,0.0
2008-06-14,1384.92,344.28,240.0145,4.2078,1862.0,1011.0,10681.0,9528.0,17.167,5.167,0.667,0.0,0.0
2008-06-15,2289.102,281.006,239.4537,6.7736,6471.0,6802.0,11589.0,13289.7,17.167,5.167,0.667,0.0,0.0
2008-06-16,1303.044,204.382,240.4335,3.9047,1980.0,464.0,10012.0,9261.4,17.167,5.167,0.667,0.0,0.0
2008-06-17,1145.084,175.464,240.3544,3.4346,1080.0,432.0,10094.0,7478.7333,17.167,5.167,0.667,0.0,0.0
2008-06-18,1893.608,272.724,239.7399,5.7114,7549.0,3040.0,12687.0,8284.1333,17.167,5.167,0.667,0.0,0.0
2008-06-19,1588.082,189.418,239.2727,4.7379,3411.0,1514.0,10911.0,10632.0333,17.167,5.167,0.667,0.0,0.0
2008-06-20,1676.104,227.42,239.9392,5.0082,2948.0,2935.0,12417.0,9635.0667,17.167,5.167,0.667,0.0,0.0
2008-06-21,1734.254,239.028,239.4634,5.1342,940.0,5823.0,12828.0,9313.2333,17.167,5.167,0.667,0.0,0.0
2008-06-22,1566.416,294.144,239.0441,4.674,4705.0,1175.0,10652.0,9574.9333,17.167,5.167,0.667,0.0,0.0
2008-06-23,1251.796,210.956,238.9377,3.7919,2600.0,581.0,10124.0,7558.2667,17.167,5.167,0.667,0.0,0.0
2008-06-24,1754.452,253.022,237.9154,5.2622,2779.0,3489.0,14271.0,8701.8667,17.167,5.167,0.667,0.0,0.0
2008-06-25,1261.77,290.626,238.8949,3.911,2773.0,569.0,9402.0,8285.5,17.167,5.167,0.667,0.0,0.0
2008-06-26,1056.02,217.414,239.3514,3.2111,921.0,572.0,8971.0,7136.3333,17.167,5.167,0.667,0.0,0.0
2008-06-27,1755.152,262.008,238.935,5.2367,4159.0,2372.0,10163.0,12558.5333,17.167,5.167,0.667,0.0,0.0
2008-06-28,1208.8,210.954,239.1424,3.686,0.0,2000.0,7932.0,10214.6667,17.167,5.167,0.667,0.0,0.0
2008-06-29,749.352,183.664,240.1606,2.3311,955.0,535.0,3896.0,7103.2,17.167,5.167,0.667,0.0,0.0
2008-06-30,804.196,189.526,240.3761,2.4792,0.0,521.0,6819.0,6063.2667,17.167,5.167,0.667,0.0,0.0
2008-07-01,1215.24,277.788,239.5403,3.74,3465.0,587.0,8390.0,7812.0,38.017,5.5,2.333,0.833,0.0
2008-07-02,1147.202,266.538,238.962,3.5696,962.0,650.0,7002.0,10506.0333,38.017,5.5,2.333,0.833,0.0
2008-07-03,1098.36,213.748,239.6355,3.3432,958.0,2569.0,7410.0,7369.0,38.017,5.5,2.333,0.833,0.0
2008-07-04,942.02,188.132,240.1797,2.8283,0.0,589.0,8302.0,6809.3333,38.017,5.5,2.333,0.833,0.0
2008-07-05,1469.088,224.78,239.5648,4.3865,1875.0,6754.0,8365.0,7490.8,38.017,5.5,2.333,0.833,0.0
2008-07-06,1805.064,253.582,240.5902,5.3594,4258.0,5230.0,7536.0,13060.4,38.017,5.5,2.333,0.833,0.0
2008-07-07,983.39,202.81,239.6337,2.9686,2171.0,592.0,7149.0,6477.8333,38.017,5.5,2.333,0.833,0.0
2008-07-08,1126.214,196.318,239.7006,3.3714,991.0,503.0,7592.0,9684.2333,38.017,5.5,2.333,0.833,0.0
2008-07-09,919.318,191.724,240.3296,2.7753,951.0,499.0,7352.0,6519.9667,38.017,5.5,2.333,0.833,0.0
2008-07-10,1251.276,240.242,239.8678,3.7435,982.0,552.0,8186.0,11134.6,38.017,5.5,2.333,0.833,0.0
2008-07-11,1254.216,251.036,239.5169,3.7822,724.0,558.0,9251.0,10370.6,38.017,5.5,2.333,0.833,0.0
2008-07-12,1328.852,266.124,240.0593,4.0504,4436.0,2617.0,7231.0,7863.5333,38.017,5.5,2.333,0.833,0.0
2008-07-13,1254.634,166.908,240.2897,3.7667,1671.0,3164.0,7056.0,9019.5667,38.017,5.5,2.333,0.833,0.0
2008-07-14,1137.926,209.668,240.4942,3.4317,2564.0,1995.0,6436.0,7970.4333,38.017,5.5,2.333,0.833,0.0
2008-07-15,1155.86,190.936,239.7814,3.4357,968.0,552.0,8585.0,9159.3333,38.017,5.5,2.333,0.833,0.0
2008-07-16,1077.062,206.462,240.5934,3.2368,1537.0,2799.0,4978.0,8637.0333,38.017,5.5,2.333,0.833,0.0
2008-07-17,1319.122,239.506,239.917,4.0267,1122.0,723.0,8280.0,11860.3667,38.017,5.5,2.333,0.833,0.0
2008-07-18,1261.584,195.606,239.5772,3.7369,1143.0,552.0,9260.0,10071.4,38.017,5.5,2.333,0.833,0.0
2008-07-19,1344.014,208.03,239.1511,4.0197,2941.0,3146.0,7676.0,8637.2333,38.017,5.5,2.333,0.833,0.0
2008-07-20,941.534,172.576,239.7777,2.8364,1943.0,1076.0,5457.0,7216.2333,38.017,5.5,2.333,0.833,0.0
2008-07-21,1156.478,172.45,239.1017,3.4821,1698.0,431.0,9189.0,7956.6333,38.017,5.5,2.333,0.833,0.0
2008-07-22,740.242,161.128,239.6703,2.2726,0.0,430.0,4886.0,7021.3667,38.017,5.5,2.333,0.833,0.0
2008-07-23,942.63,162.392,240.0961,2.8494,1233.0,454.0,6325.0,7698.5,38.017,5.5,2.333,0.833,0.0
2008-07-24,1093.45,185.882,239.8838,3.2215,837.0,476.0,8344.0,8567.1667,38.017,5.5,2.333,0.833,0.0
2008-07-25,865.534,182.714,239.0572,2.6183,1168.0,492.0,6731.0,6034.5667,38.017,5.5,2.333,0.833,0.0
2008-07-26,815.684,213.318,240.0287,2.4944,0.0,948.0,6243.0,6403.7333,38.017,5.5,2.333,0.833,0.0
2008-07-27,1147.396,233.138,238.4712,3.5125,1063.0,858.0,8385.0,8817.2667,38.017,5.5,2.333,0.833,0.0
2008-07-28,825.804,198.514,239.9937,2.5743,0.0,509.0,5963.0,7291.4,38.017,5.5,2.333,0.833,0.0
2008-07-29,1166.558,208.384,240.2489,3.6408,1571.0,530.0,5802.0,11539.6333,38.017,5.5,2.333,0.833,0.0
2008-07-30,1299.908,227.536,239.0856,4.0651,2548.0,773.0,6278.0,12066.1333,38.017,5.5,2.333,0.833,0.0
2008-07-31,1392.638,243.476,240.0957,4.2318,1533.0,2808.0,7588.0,11281.6333,38.017,5.5,2.333,0.833,0.0
2008-08-01,739.576,252.704,239.8054,2.3279,586.0,1150.0,5091.0,5499.2667,64.28,6.4,3.0,1.8,0.0
2008-08-02,505.776,178.294,239.1287,1.5879,0.0,504.0,3803.0,4122.6,64.28,6.4,3.0,1.8,0.0
2008-08-03,504.782,166.052,237.0544,1.5767,0.0,499.0,3926.0,3988.0333,64.28,6.4,3.0,1.8,0.0
2008-08-04,1126.528,193.822,237.8633,3.4168,596.0,4677.0,4411.0,9091.4667,64.28,6.4,3.0,1.8,0.0
2008-08-05,827.118,180.248,238.7365,2.506,635.0,509.0,7118.0,5523.3,64.28,6.4,3.0,1.8,0.0
2008-08-06,326.112,214.504,240.5658,1.0904,0.0,513.0,2215.0,2707.2,64.28,6.4,3.0,1.8,0.0
2008-08-07,334.884,214.94,239.3123,1.1207,0.0,526.0,2357.0,2698.4,64.28,6.4,3.0,1.8,0.0
2008-08-08,302.2,196.448,239.4565,1.0056,0.0,481.0,1980.0,2575.6667,64.28,6.4,3.0,1.8,0.0
2008-08-09,358.924,199.99,240.7105,1.1603,0.0,489.0,1902.0,3591.0667,64.28,6.4,3.0,1.8,0.0
2008-08-10,352.032,189.106,240.2649,1.1225,0.0,464.0,1905.0,3498.2,64.28,6.4,3.0,1.8,0.0
2008-08-11,371.916,187.62,240.7183,1.1707,0.0,489.0,1880.0,3829.6,64.28,6.4,3.0,1.8,0.0
2008-08-12,288.984,187.042,240.0483,0.9535,0.0,462.0,1844.0,2510.4,64.28,6.4,3.0,1.8,0.0
2008-08-13,282.584,183.836,240.8715,0.9315,0.0,451.0,1789.0,2469.7333,64.28,6.4,3.0,1.8,0.0
2008-08-14,270.258,177.966,241.1409,0.885,0.0,441.0,1641.0,2422.3,64.28,6.4,3.0,1.8,0.0
2008-08-15,273.654,178.178,241.1582,0.896,0.0,439.0,1691.0,2430.9,64.28,6.4,3.0,1.8,0.0
2008-08-16,274.814,181.678,242.0953,0.8994,0.0,442.0,1688.0,2450.2333,64.28,6.4,3.0,1.8,0.0
2008-08-17,274.796,179.516,241.1835,0.8978,0.0,445.0,1710.0,2424.9333,64.28,6.4,3.0,1.8,0.0
2008-08-18,273.758,178.098,241.3558,0.8943,0.0,440.0,1719.0,2403.6333,64.28,6.4,3.0,1.8,0.0
2008-08-19,274.692,180.622,240.8947,0.9033,0.0,442.0,1697.0,2439.2,64.28,6.4,3.0,1.8,0.0
2008-08-20,268.472,178.064,241.5437,0.8833,0.0,437.0,1626.0,2411.5333,64.28,6.4,3.0,1.8,0.0
2008-08-21,261.298,168.972,240.2957,0.8497,0.0,432.0,1577.0,2345.9667,64.28,6.4,3.0,1.8,0.0
2008-08-22,267.124,174.654,240.8822,0.8721,0.0,438.0,1614.0,2400.0667,64.28,6.4,3.0,1.8,0.0
2008-08-23,254.642,169.422,242.1427,0.8308,0.0,419.0,1485.0,2340.0333,64.28,6.4,3.0,1.8,0.0
2008-08-24,254.716,163.91,241.6134,0.8264,0.0,404.0,1523.0,2318.2667,64.28,6.4,3.0,1.8,0.0
2008-08-25,250.298,163.87,241.474,0.8083,0.0,422.0,1436.0,2313.6333,64.28,6.4,3.0,1.8,0.0
2008-08-26,257.564,166.566,241.1195,0.8372,0.0,420.0,1533.0,2339.7333,64.28,6.4,3.0,1.8,0.0
2008-08-27,258.114,165.872,240.5765,0.8332,0.0,399.0,1539.0,2363.9,64.28,6.4,3.0,1.8,0.0
2008-08-28,268.246,174.098,240.5427,0.875,0.0,432.0,1631.0,2407.7667,64.28,6.4,3.0,1.8,0.0
2008-08-29,267.588,171.186,240.3355,0.875,0.0,430.0,1599.0,2430.8,64.28,6.4,3.0,1.8,0.0
2008-08-30,270.424,177.552,240.514,0.8862,0.0,435.0,1619.0,2453.0667,64.28,6.4,3.0,1.8,0.0
2008-08-31,1502.532,210.418,240.0181,4.4528,2056.0,3733.0,12136.0,7117.2,64.28,6.4,3.0,1.8,0.0
2008-09-01,1247.51,184.486,239.9159,3.7325,950.0,521.0,10183.0,9137.8333,22.7,6.2,1.0,0.6,0.0
2008-09-02,1384.154,224.634,239.329,4.1415,4273.0,1206.0,6648.0,10942.2333,22.7,6.2,1.0,0.6,0.0
2008-09-03,1388.486,179.288,240.0295,4.1186,1326.0,1902.0,10213.0,9700.4333,22.7,6.2,1.0,0.6,0.0
2008-09-04,1225.22,151.872,238.6635,3.6547,2225.0,404.0,9408.0,8383.3333,22.7,6.2,1.0,0.6,0.0
2008-09-05,873.96,147.236,239.5906,2.6056,379.0,431.0,6943.0,6813.0,22.7,6.2,1.0,0.6,0.0
2008-09-06,1868.574,238.292,239.3398,5.5244,2948.0,6500.0,13400.0,8294.9,22.7,6.2,1.0,0.6,0.0
2008-09-07,1372.656,176.444,240.5887,4.0808,3612.0,1707.0,5976.0,11582.6,22.7,6.2,1.0,0.6,0.0
2008-09-08,1309.324,160.574,241.3818,3.8533,747.0,2293.0,9559.0,9223.0667,22.7,6.2,1.0,0.6,0.0
2008-09-09,1159.654,180.67,239.7817,3.4644,236.0,453.0,7728.0,10910.5667,22.7,6.2,1.0,0.6,0.0
2008-09-10,1300.764,166.43,239.4806,3.8575,1009.0,399.0,10281.0,9990.4,22.7,6.2,1.0,0.6,0.0
